timestamp,kind,kernel_kind,load,attempt,sweep_var,sweep_value,phase,elapsed_us
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_1_run_root_prep,62
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_2_lease,33
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_3b_rootfs_prepare,10148
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_3_storage_prep,10214
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_4_jailer_materialize,774
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_5_cgroup_probe,0
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_6_network_realize,0
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_7_outbound_guest_config,0
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_9_jailer_launch,15462
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_5b_cgroup_create,19888
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_10_open_uds,32
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11_put_machine_config,194
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11_put_boot_source,87
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11_put_drive_rootfs,88
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11_put_drive_rootfs_overlay,186
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11_put_entropy,99
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11_put_vsock,164
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11_rest_puts,1519
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11b_ready_listener_bind,82
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_11c_boot_identity_record,91
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12a_instance_start,13935
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_host_waiting_accept,1000234
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_kernel_console_range,938817
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_process_start,2
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_stdio_redirected,456
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_panic_hook_installed,461
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_pseudo_fs_mounted,12155
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_base_mounted,23774
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_overlay_disk_mounted,30958
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_overlay_dirs_ready,36420
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_merged_mountpoint_ready,40211
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_overlayfs_mounted,43337
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_pseudo_fs_bound_into_merged,46647
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_merged_self_bound,49886
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_pivot_rootfs_done,51578
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_overlay_pivot_complete,53417
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_network_configured,55216
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_workspace_absent,57189
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_pid1_setup_complete,58002
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_guestd_starting_log,59577
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_guest_exec_listener_bound,60603
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,phase_12b_ready_accept,1002436
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,exec_send,20
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,exec_recv,12309
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,stop_bounded,70410
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,stop_release,110
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_process_start,2
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_process_start,2
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_stdio_redirected,456
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_stdio_redirected,453
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_panic_hook_installed,461
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_panic_hook_installed,4
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_pseudo_fs_mounted,12155
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_pseudo_fs_mounted,11694
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_base_mounted,23774
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_base_mounted,5596
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_overlay_disk_mounted,30958
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_overlay_disk_mounted,7184
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_overlay_dirs_ready,36420
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_overlay_dirs_ready,5461
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_merged_mountpoint_ready,40211
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_merged_mountpoint_ready,3790
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_overlayfs_mounted,43337
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_overlayfs_mounted,3125
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_pseudo_fs_bound_into_merged,46647
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_pseudo_fs_bound_into_merged,3310
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_merged_self_bound,49886
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_merged_self_bound,3238
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_pivot_rootfs_done,51578
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_pivot_rootfs_done,1691
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_overlay_pivot_complete,53417
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_overlay_pivot_complete,1839
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_network_configured,55216
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_network_configured,1798
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_workspace_absent,57189
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_workspace_absent,1972
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_pid1_setup_complete,58002
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_pid1_setup_complete,813
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_guestd_starting_log,59577
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_guestd_starting_log,1574
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_exec_listener_bound,60603
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_exec_listener_bound,1025
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_elapsed_ready_signal_sent,62680
2026-05-13T22:45:00+00:00,minimal,stock,idle,3,mem_mib,256,guest_delta_ready_signal_sent,2077
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_1_run_root_prep,53
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_2_lease,34
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_3b_rootfs_prepare,10273
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_3_storage_prep,10345
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_4_jailer_materialize,640
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_5_cgroup_probe,0
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_6_network_realize,5
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_7_outbound_guest_config,0
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_9_jailer_launch,15505
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_5b_cgroup_create,24061
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_10_open_uds,30
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11_put_machine_config,218
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11_put_boot_source,105
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11_put_drive_rootfs,111
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11_put_drive_rootfs_overlay,267
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11_put_entropy,128
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11_put_vsock,242
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11_rest_puts,1733
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11b_ready_listener_bind,84
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_11c_boot_identity_record,92
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12a_instance_start,19011
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_host_waiting_accept,999570
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_kernel_console_range,935841
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_process_start,1
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_stdio_redirected,863
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_panic_hook_installed,1685
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_pseudo_fs_mounted,7051
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_mount_namespace_private,13190
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_base_mounted,18987
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_overlay_disk_mounted,27296
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_overlay_dirs_ready,32960
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_merged_mountpoint_ready,37391
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_overlayfs_mounted,41448
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_pseudo_fs_bound_into_merged,44948
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_merged_self_bound,48368
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_pivot_rootfs_done,50166
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_overlay_pivot_complete,52085
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_network_configured,54067
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_workspace_absent,56233
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_pid1_setup_complete,57235
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_guestd_starting_log,58924
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_guest_exec_listener_bound,59958
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,phase_12b_ready_accept,1001874
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,exec_send,18
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,exec_recv,11960
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,stop_bounded,73302
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,stop_release,115
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_process_start,1
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_process_start,1
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_stdio_redirected,863
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_stdio_redirected,862
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_panic_hook_installed,1685
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_panic_hook_installed,821
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_pseudo_fs_mounted,7051
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_pseudo_fs_mounted,5365
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_mount_namespace_private,13190
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_mount_namespace_private,6138
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_base_mounted,18987
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_base_mounted,5796
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_overlay_disk_mounted,27296
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_overlay_disk_mounted,8309
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_overlay_dirs_ready,32960
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_overlay_dirs_ready,5664
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_merged_mountpoint_ready,37391
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_merged_mountpoint_ready,4430
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_overlayfs_mounted,41448
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_overlayfs_mounted,4057
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_pseudo_fs_bound_into_merged,44948
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_pseudo_fs_bound_into_merged,3499
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_merged_self_bound,48368
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_merged_self_bound,3419
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_pivot_rootfs_done,50166
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_pivot_rootfs_done,1798
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_overlay_pivot_complete,52085
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_overlay_pivot_complete,1918
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_network_configured,54067
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_network_configured,1982
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_workspace_absent,56233
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_workspace_absent,2165
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_pid1_setup_complete,57235
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_pid1_setup_complete,1002
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_guestd_starting_log,58924
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_guestd_starting_log,1689
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_exec_listener_bound,59958
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_exec_listener_bound,1033
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_elapsed_ready_signal_sent,62135
2026-05-13T22:45:01+00:00,minimal,stock,idle,4,mem_mib,256,guest_delta_ready_signal_sent,2177
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_1_run_root_prep,41
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_2_lease,33
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_3b_rootfs_prepare,9854
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_3_storage_prep,9934
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_4_jailer_materialize,2576
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_5_cgroup_probe,0
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_6_network_realize,0
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_7_outbound_guest_config,0
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_9_jailer_launch,15688
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_5b_cgroup_create,19175
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_10_open_uds,27
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11_put_machine_config,195
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11_put_boot_source,69
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11_put_drive_rootfs,79
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11_put_drive_rootfs_overlay,161
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11_put_entropy,77
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11_put_vsock,133
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11_rest_puts,1063
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11b_ready_listener_bind,35
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_11c_boot_identity_record,43
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12a_instance_start,18289
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_host_waiting_accept,1016226
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_kernel_console_range,952285
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_process_start,2
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_stdio_redirected,1649
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_panic_hook_installed,3367
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_pseudo_fs_mounted,14442
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_mount_namespace_private,21134
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_base_mounted,27738
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_overlay_disk_mounted,36120
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_merged_mountpoint_ready,45633
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_overlayfs_mounted,48915
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_pseudo_fs_bound_into_merged,52329
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_merged_self_bound,55659
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_pivot_rootfs_done,57396
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_overlay_pivot_complete,59281
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_network_configured,61120
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_workspace_absent,63184
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_pid1_setup_complete,64057
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_guestd_starting_log,65673
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_guest_exec_listener_bound,66687
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,phase_12b_ready_accept,1018512
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,exec_send,19
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,exec_recv,11910
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,stop_bounded,79086
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,stop_release,126
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_process_start,2
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_process_start,2
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_stdio_redirected,1649
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_stdio_redirected,1646
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_panic_hook_installed,3367
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_panic_hook_installed,1717
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_pseudo_fs_mounted,14442
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_pseudo_fs_mounted,11075
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_mount_namespace_private,21134
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_mount_namespace_private,6692
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_base_mounted,27738
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_base_mounted,6603
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_overlay_disk_mounted,36120
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_overlay_disk_mounted,8381
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_merged_mountpoint_ready,45633
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_merged_mountpoint_ready,2986
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_overlayfs_mounted,48915
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_overlayfs_mounted,3282
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_pseudo_fs_bound_into_merged,52329
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_pseudo_fs_bound_into_merged,3413
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_merged_self_bound,55659
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_merged_self_bound,3330
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_pivot_rootfs_done,57396
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_pivot_rootfs_done,1737
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_overlay_pivot_complete,59281
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_overlay_pivot_complete,1884
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_network_configured,61120
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_network_configured,1839
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_workspace_absent,63184
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_workspace_absent,2064
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_pid1_setup_complete,64057
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_pid1_setup_complete,872
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_guestd_starting_log,65673
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_guestd_starting_log,1616
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_elapsed_exec_listener_bound,66687
2026-05-13T22:45:02+00:00,minimal,stock,idle,5,mem_mib,256,guest_delta_exec_listener_bound,1014
